,dates,txs
434,2019-11-18,995
435,2019-11-19,985
436,2019-11-20,880
437,2019-11-21,1348
438,2019-11-22,1865
439,2019-11-23,888
440,2019-11-24,740
441,2019-11-25,1390
442,2019-11-26,1066
443,2019-11-27,1418
444,2019-11-28,760
445,2019-11-29,1757
446,2019-11-30,751
447,2019-12-01,690
448,2019-12-02,993
449,2019-12-03,974
450,2019-12-04,1090
451,2019-12-05,1075
452,2019-12-06,977
453,2019-12-07,734
454,2019-12-08,675
455,2019-12-09,878
456,2019-12-10,1080
457,2019-12-11,1037
458,2019-12-12,1036
459,2019-12-13,1051
460,2019-12-14,732
461,2019-12-15,677
462,2019-12-16,1044
463,2019-12-17,1270
464,2019-12-18,1384
465,2019-12-19,1211
466,2019-12-20,1047
467,2019-12-21,700
468,2019-12-22,661
469,2019-12-23,925
470,2019-12-24,846
471,2019-12-25,609
472,2019-12-26,891
473,2019-12-27,981
474,2019-12-28,688
475,2019-12-29,622
476,2019-12-30,814
477,2019-12-31,906
478,2020-01-01,533
479,2020-01-02,997
480,2020-01-03,1117
481,2020-01-04,736
482,2020-01-05,774
483,2020-01-06,1105
484,2020-01-07,1170
485,2020-01-08,1559
486,2020-01-09,1303
487,2020-01-10,1294
488,2020-01-11,1011
489,2020-01-12,721
490,2020-01-13,961
491,2020-01-14,1804
492,2020-01-15,1750
493,2020-01-16,1546
494,2020-01-17,1749
495,2020-01-18,1050
496,2020-01-19,995
497,2020-01-20,909
498,2020-01-21,1233
499,2020-01-22,1274
500,2020-01-23,1205
501,2020-01-24,1226
502,2020-01-25,777
503,2020-01-26,894
504,2020-01-27,1381
505,2020-01-28,1414
506,2020-01-29,1503
507,2020-01-30,1840
508,2020-01-31,1409
509,2020-02-01,2250
510,2020-02-02,1062
511,2020-02-03,1397
512,2020-02-04,1744
513,2020-02-05,1694
514,2020-02-06,1899
515,2020-02-07,1715
516,2020-02-08,1465
517,2020-02-09,1438
518,2020-02-10,1610
519,2020-02-11,1835
520,2020-02-12,3393
521,2020-02-13,2037
522,2020-02-14,2079
523,2020-02-15,1627
524,2020-02-16,1515
525,2020-02-17,1616
526,2020-02-18,1907
527,2020-02-19,1839
528,2020-02-20,1906
529,2020-02-21,1724
530,2020-02-22,1196
531,2020-02-23,1130
532,2020-02-24,1589
533,2020-02-25,1805
534,2020-02-26,2439
535,2020-02-27,2278
536,2020-02-28,2291
537,2020-02-29,1170
538,2020-03-01,1392
539,2020-03-02,2157
540,2020-03-03,1836
541,2020-03-04,1776
542,2020-03-05,1997
543,2020-03-06,2156
544,2020-03-07,1372
545,2020-03-08,1593
546,2020-03-09,2547
547,2020-03-10,1863
548,2020-03-11,1687
549,2020-03-12,3912
550,2020-03-13,5096
551,2020-03-14,2187
552,2020-03-15,1848
553,2020-03-16,3102
554,2020-03-17,3516
555,2020-03-18,2282
556,2020-03-19,3139
557,2020-03-20,2709
558,2020-03-21,2296
559,2020-03-22,1328
560,2020-03-23,2027
561,2020-03-24,2143
562,2020-03-25,1888
563,2020-03-26,1962
564,2020-03-27,2092
565,2020-03-28,1640
566,2020-03-29,1174
567,2020-03-30,1736
568,2020-03-31,1693
569,2020-04-01,2008
570,2020-04-02,2363
571,2020-04-03,2093
572,2020-04-04,1447
573,2020-04-05,1304
574,2020-04-06,2375
575,2020-04-07,3094
576,2020-04-08,2067
577,2020-04-09,2112
578,2020-04-10,2768
579,2020-04-11,1534
580,2020-04-12,1436
581,2020-04-13,1878
582,2020-04-14,1909
583,2020-04-15,2024
584,2020-04-16,2422
585,2020-04-17,2513
586,2020-04-18,1794
587,2020-04-19,1568
588,2020-04-20,2107
589,2020-04-21,2219
590,2020-04-22,2060
591,2020-04-23,2825
592,2020-04-24,2415
593,2020-04-25,2055
594,2020-04-26,1726
595,2020-04-27,2163
596,2020-04-28,2111
597,2020-04-29,3153
598,2020-04-30,3171
599,2020-05-01,2817
600,2020-05-02,1992
601,2020-05-03,1826
602,2020-05-04,2502
603,2020-05-05,2295
604,2020-05-06,2688
605,2020-05-07,2788
606,2020-05-08,3077
607,2020-05-09,2100
608,2020-05-10,3247
609,2020-05-11,2834
610,2020-05-12,2957
611,2020-05-13,2944
612,2020-05-14,3999
613,2020-05-15,2998
614,2020-05-16,1892
615,2020-05-17,1725
616,2020-05-18,2548
617,2020-05-19,2376
618,2020-05-20,2532
619,2020-05-21,2730
620,2020-05-22,2747
621,2020-05-23,1861
622,2020-05-24,1694
623,2020-05-25,2306
624,2020-05-26,2320
625,2020-05-27,2398
626,2020-05-28,2454
627,2020-05-29,3306
628,2020-05-30,2308
629,2020-05-31,1951
630,2020-06-01,2937
631,2020-06-02,3921
632,2020-06-03,3612
633,2020-06-04,2923
634,2020-06-05,2739
635,2020-06-06,1896
636,2020-06-07,1855
637,2020-06-08,2333
638,2020-06-09,2562
639,2020-06-10,2689
640,2020-06-11,3328
641,2020-06-12,2700
642,2020-06-13,1853
643,2020-06-14,1906
644,2020-06-15,2763
645,2020-06-16,2750
646,2020-06-17,2834
647,2020-06-18,2979
648,2020-06-19,3125
649,2020-06-20,2904
650,2020-06-21,2419
651,2020-06-22,3459
652,2020-06-23,3662
653,2020-06-24,3236
654,2020-06-25,3065
655,2020-06-26,3228
656,2020-06-27,3699
657,2020-06-28,2321
658,2020-06-29,2485
659,2020-06-30,4116
