,dates,txs
386,2019-10-01,408
387,2019-10-02,401
388,2019-10-03,394
389,2019-10-04,387
390,2019-10-05,318
391,2019-10-06,345
392,2019-10-07,426
393,2019-10-08,348
394,2019-10-09,489
395,2019-10-10,430
396,2019-10-11,428
397,2019-10-12,347
398,2019-10-13,296
399,2019-10-14,346
400,2019-10-15,417
401,2019-10-16,515
402,2019-10-17,476
403,2019-10-18,498
404,2019-10-19,640
405,2019-10-20,535
406,2019-10-21,453
407,2019-10-22,581
408,2019-10-23,584
409,2019-10-24,462
410,2019-10-25,664
411,2019-10-26,756
412,2019-10-27,693
413,2019-10-28,586
414,2019-10-29,560
415,2019-10-30,569
416,2019-10-31,607
417,2019-11-01,550
418,2019-11-02,499
419,2019-11-03,581
420,2019-11-04,614
421,2019-11-05,651
422,2019-11-06,658
423,2019-11-07,655
424,2019-11-08,645
425,2019-11-09,525
426,2019-11-10,520
427,2019-11-11,484
428,2019-11-12,598
429,2019-11-13,583
430,2019-11-14,571
431,2019-11-15,661
432,2019-11-16,511
433,2019-11-17,464
434,2019-11-18,546
435,2019-11-19,543
436,2019-11-20,461
437,2019-11-21,647
438,2019-11-22,782
439,2019-11-23,524
440,2019-11-24,330
441,2019-11-25,851
442,2019-11-26,980
443,2019-11-27,876
444,2019-11-28,680
445,2019-11-29,536
446,2019-11-30,462
447,2019-12-01,474
448,2019-12-02,404
449,2019-12-03,348
450,2019-12-04,406
451,2019-12-05,337
452,2019-12-06,381
453,2019-12-07,375
454,2019-12-08,315
455,2019-12-09,389
456,2019-12-10,486
457,2019-12-11,1008
458,2019-12-12,1234
459,2019-12-13,1127
460,2019-12-14,878
461,2019-12-15,889
462,2019-12-16,1030
463,2019-12-17,1283
464,2019-12-18,1211
465,2019-12-19,984
466,2019-12-20,986
467,2019-12-21,811
468,2019-12-22,758
469,2019-12-23,859
470,2019-12-24,716
471,2019-12-25,683
472,2019-12-26,665
473,2019-12-27,749
474,2019-12-28,863
475,2019-12-29,953
476,2019-12-30,1162
477,2019-12-31,1001
478,2020-01-01,986
479,2020-01-02,1348
480,2020-01-03,1215
481,2020-01-04,1079
482,2020-01-05,1243
483,2020-01-06,1296
484,2020-01-07,1363
485,2020-01-08,1543
486,2020-01-09,1351
487,2020-01-10,1386
488,2020-01-11,1292
489,2020-01-12,908
490,2020-01-13,1190
491,2020-01-14,1418
492,2020-01-15,1463
493,2020-01-16,1492
494,2020-01-17,1589
495,2020-01-18,1439
496,2020-01-19,1633
497,2020-01-20,1559
498,2020-01-21,1375
499,2020-01-22,1391
500,2020-01-23,1475
501,2020-01-24,1514
502,2020-01-25,1447
