,dates,txs
403,2019-01-05,91
404,2019-01-06,124
405,2019-01-07,169
406,2019-01-08,130
407,2019-01-09,109
408,2019-01-10,241
409,2019-01-11,100
410,2019-01-12,81
411,2019-01-13,99
412,2019-01-14,139
413,2019-01-15,116
414,2019-01-16,113
415,2019-01-17,89
416,2019-01-18,98
417,2019-01-19,97
418,2019-01-20,113
419,2019-01-21,148
420,2019-01-22,150
421,2019-01-23,91
422,2019-01-24,140
423,2019-01-25,108
424,2019-01-26,107
425,2019-01-27,101
426,2019-01-28,191
427,2019-01-29,127
428,2019-01-30,166
429,2019-01-31,93
430,2019-02-01,123
431,2019-02-02,62
432,2019-02-03,49
433,2019-02-04,65
434,2019-02-05,41
435,2019-02-06,47
436,2019-02-07,39
437,2019-02-08,96
438,2019-02-09,68
439,2019-02-10,75
440,2019-02-11,88
441,2019-02-12,69
442,2019-02-13,64
443,2019-02-14,118
444,2019-02-15,83
445,2019-02-16,72
446,2019-02-17,96
447,2019-02-18,161
448,2019-02-19,182
449,2019-02-20,80
450,2019-02-21,98
451,2019-02-22,219
452,2019-02-23,128
453,2019-02-24,220
454,2019-02-25,210
455,2019-02-26,213
456,2019-02-27,226
457,2019-02-28,208
458,2019-03-01,170
459,2019-03-02,202
460,2019-03-03,105
461,2019-03-04,206
462,2019-03-05,277
463,2019-03-06,250
464,2019-03-07,200
465,2019-03-08,215
466,2019-03-09,147
467,2019-03-10,153
468,2019-03-11,231
469,2019-03-12,254
470,2019-03-13,274
471,2019-03-14,236
472,2019-03-15,218
473,2019-03-16,220
474,2019-03-17,157
475,2019-03-18,336
476,2019-03-19,372
477,2019-03-20,461
478,2019-03-21,392
479,2019-03-22,527
480,2019-03-23,494
481,2019-03-24,507
482,2019-03-25,561
483,2019-03-26,606
484,2019-03-27,589
485,2019-03-28,506
486,2019-03-29,503
487,2019-03-30,354
488,2019-03-31,400
489,2019-04-01,539
490,2019-04-02,817
491,2019-04-03,1025
492,2019-04-04,1079
493,2019-04-05,722
494,2019-04-06,942
495,2019-04-07,1780
496,2019-04-08,1932
497,2019-04-09,1712
498,2019-04-10,1525
499,2019-04-11,1567
500,2019-04-12,1368
501,2019-04-13,1000
502,2019-04-14,1056
503,2019-04-15,1182
504,2019-04-16,1447
505,2019-04-17,1778
506,2019-04-18,1776
507,2019-04-19,1759
508,2019-04-20,1849
509,2019-04-21,2858
510,2019-04-22,3771
511,2019-04-23,2913
512,2019-04-24,2672
513,2019-04-25,3364
514,2019-04-26,2835
515,2019-04-27,1483
516,2019-04-28,1211
517,2019-04-29,1817
518,2019-04-30,2595
519,2019-05-01,2101
520,2019-05-02,1893
521,2019-05-03,1998
522,2019-05-04,1809
523,2019-05-05,2438
524,2019-05-06,3000
525,2019-05-07,2197
526,2019-05-08,2909
527,2019-05-09,3437
528,2019-05-10,3906
529,2019-05-11,4250
530,2019-05-12,2579
531,2019-05-13,2716
532,2019-05-14,3225
533,2019-05-15,3557
534,2019-05-16,4418
535,2019-05-17,3957
536,2019-05-18,3158
537,2019-05-19,3280
538,2019-05-20,4525
539,2019-05-21,3856
540,2019-05-22,4786
541,2019-05-23,4013
542,2019-05-24,4981
543,2019-05-25,4518
544,2019-05-26,4646
545,2019-05-27,5983
546,2019-05-28,5848
547,2019-05-29,7950
548,2019-05-30,8340
549,2019-05-31,7541
550,2019-06-01,7713
551,2019-06-02,8768
552,2019-06-03,9088
553,2019-06-04,10296
554,2019-06-05,9324
555,2019-06-06,8817
556,2019-06-07,7892
557,2019-06-08,8235
558,2019-06-09,7799
559,2019-06-10,9327
560,2019-06-11,10869
561,2019-06-12,14431
562,2019-06-13,12317
563,2019-06-14,14048
564,2019-06-15,11351
565,2019-06-16,10871
566,2019-06-17,14136
567,2019-06-18,12015
568,2019-06-19,15826
569,2019-06-20,16331
570,2019-06-21,18454
571,2019-06-22,17001
572,2019-06-23,13751
573,2019-06-24,16608
574,2019-06-25,15161
575,2019-06-26,17730
576,2019-06-27,19829
577,2019-06-28,18119
578,2019-06-29,17204
579,2019-06-30,13518
580,2019-07-01,16836
581,2019-07-02,18632
582,2019-07-03,17605
583,2019-07-04,22164
584,2019-07-05,22286
585,2019-07-06,20218
586,2019-07-07,18683
587,2019-07-08,25168
588,2019-07-09,31659
589,2019-07-10,32288
590,2019-07-11,32968
591,2019-07-12,27217
592,2019-07-13,23219
593,2019-07-14,25848
594,2019-07-15,35408
595,2019-07-16,29271
596,2019-07-17,37772
597,2019-07-18,32728
598,2019-07-19,29258
599,2019-07-20,25165
600,2019-07-21,24089
601,2019-07-22,28032
602,2019-07-23,31702
603,2019-07-24,28818
604,2019-07-25,32837
605,2019-07-26,33278
606,2019-07-27,32751
607,2019-07-28,30121
608,2019-07-29,44356
609,2019-07-30,41576
