,dates,txs
483,2019-03-26,153
484,2019-03-27,131
485,2019-03-28,83
486,2019-03-29,95
487,2019-03-30,41
488,2019-03-31,65
489,2019-04-01,101
490,2019-04-02,156
491,2019-04-03,183
492,2019-04-04,190
493,2019-04-05,110
494,2019-04-06,126
495,2019-04-07,338
496,2019-04-08,544
497,2019-04-09,335
498,2019-04-10,290
499,2019-04-11,216
500,2019-04-12,178
501,2019-04-13,122
502,2019-04-14,211
503,2019-04-15,181
504,2019-04-16,248
505,2019-04-17,247
506,2019-04-18,498
507,2019-04-19,410
508,2019-04-20,263
509,2019-04-21,443
510,2019-04-22,919
511,2019-04-23,1137
512,2019-04-24,374
513,2019-04-25,709
514,2019-04-26,466
515,2019-04-27,194
516,2019-04-28,170
517,2019-04-29,174
518,2019-04-30,822
519,2019-05-01,520
520,2019-05-02,274
521,2019-05-03,266
522,2019-05-04,363
523,2019-05-05,378
524,2019-05-06,459
525,2019-05-07,402
526,2019-05-08,411
527,2019-05-09,455
528,2019-05-10,564
529,2019-05-11,616
530,2019-05-12,462
531,2019-05-13,431
532,2019-05-14,559
533,2019-05-15,580
534,2019-05-16,840
535,2019-05-17,746
536,2019-05-18,710
537,2019-05-19,663
538,2019-05-20,931
539,2019-05-21,600
540,2019-05-22,883
541,2019-05-23,692
542,2019-05-24,777
543,2019-05-25,1095
544,2019-05-26,1300
545,2019-05-27,1156
546,2019-05-28,1160
547,2019-05-29,1980
548,2019-05-30,1676
549,2019-05-31,1386
550,2019-06-01,1833
551,2019-06-02,2292
552,2019-06-03,2038
553,2019-06-04,2171
554,2019-06-05,2688
555,2019-06-06,2058
556,2019-06-07,1762
557,2019-06-08,1911
558,2019-06-09,1629
559,2019-06-10,1721
560,2019-06-11,2225
561,2019-06-12,3519
562,2019-06-13,2560
563,2019-06-14,3138
564,2019-06-15,2375
565,2019-06-16,2153
566,2019-06-17,3027
567,2019-06-18,2375
568,2019-06-19,4068
569,2019-06-20,3774
570,2019-06-21,4528
571,2019-06-22,3989
572,2019-06-23,3320
573,2019-06-24,3316
574,2019-06-25,2832
575,2019-06-26,3792
576,2019-06-27,4245
577,2019-06-28,3869
578,2019-06-29,5112
579,2019-06-30,2780
580,2019-07-01,3712
581,2019-07-02,3549
582,2019-07-03,3213
583,2019-07-04,4073
584,2019-07-05,3927
585,2019-07-06,3964
586,2019-07-07,3258
587,2019-07-08,4709
588,2019-07-09,6148
589,2019-07-10,6015
590,2019-07-11,7963
591,2019-07-12,5125
592,2019-07-13,4099
593,2019-07-14,5939
594,2019-07-15,6310
595,2019-07-16,5899
596,2019-07-17,7896
597,2019-07-18,6723
598,2019-07-19,6484
599,2019-07-20,4061
600,2019-07-21,4428
601,2019-07-22,5678
602,2019-07-23,6116
603,2019-07-24,4853
604,2019-07-25,5670
605,2019-07-26,5577
606,2019-07-27,5821
607,2019-07-28,5906
608,2019-07-29,10985
609,2019-07-30,9514
610,2019-07-31,10082
611,2019-08-01,6346
612,2019-08-02,6983
613,2019-08-03,7172
614,2019-08-04,6966
615,2019-08-05,7837
616,2019-08-06,7522
617,2019-08-07,7585
618,2019-08-08,10173
619,2019-08-09,8168
620,2019-08-10,9542
621,2019-08-11,9726
622,2019-08-12,13452
623,2019-08-13,18897
624,2019-08-14,8077
625,2019-08-15,8515
626,2019-08-16,8301
627,2019-08-17,6867
628,2019-08-18,7491
629,2019-08-19,11722
630,2019-08-20,16443
631,2019-08-21,19295
632,2019-08-22,18284
633,2019-08-23,25174
634,2019-08-24,15603
635,2019-08-25,17173
636,2019-08-26,21306
637,2019-08-27,17193
638,2019-08-28,13352
639,2019-08-29,11425
640,2019-08-30,10347
641,2019-08-31,11141
642,2019-09-01,12579
643,2019-09-02,15399
644,2019-09-03,17923
645,2019-09-04,15916
646,2019-09-05,18280
647,2019-09-06,17152
648,2019-09-07,14341
649,2019-09-08,14683
650,2019-09-09,14462
651,2019-09-10,13580
652,2019-09-11,12141
653,2019-09-12,13222
654,2019-09-13,9232
655,2019-09-14,10546
656,2019-09-15,10695
657,2019-09-16,13319
658,2019-09-17,11420
659,2019-09-18,11204
660,2019-09-19,10844
661,2019-09-20,17254
662,2019-09-21,12135
663,2019-09-22,9712
664,2019-09-23,10394
665,2019-09-24,13486
666,2019-09-25,13787
667,2019-09-26,10945
668,2019-09-27,19951
669,2019-09-28,20394
670,2019-09-29,10232
671,2019-09-30,10133
672,2019-10-01,10822
673,2019-10-02,8629
674,2019-10-03,8612
675,2019-10-04,9200
676,2019-10-05,9202
677,2019-10-06,8923
678,2019-10-07,9082
679,2019-10-08,12368
680,2019-10-09,12581
681,2019-10-10,14458
682,2019-10-11,11948
683,2019-10-12,9910
684,2019-10-13,10711
685,2019-10-14,12505
686,2019-10-15,12213
687,2019-10-16,11650
688,2019-10-17,12258
689,2019-10-18,13532
690,2019-10-19,12064
691,2019-10-20,10424
692,2019-10-21,11549
693,2019-10-22,11575
694,2019-10-23,12593
695,2019-10-24,11712
696,2019-10-25,11102
697,2019-10-26,10983
698,2019-10-27,9215
699,2019-10-28,11980
700,2019-10-29,12215
701,2019-10-30,11592
702,2019-10-31,13855
703,2019-11-01,10334
704,2019-11-02,9665
705,2019-11-03,8184
706,2019-11-04,9463
707,2019-11-05,10278
708,2019-11-06,11298
709,2019-11-07,12028
710,2019-11-08,10306
711,2019-11-09,9580
712,2019-11-10,9996
713,2019-11-11,11561
714,2019-11-12,13406
715,2019-11-13,18933
716,2019-11-14,9178
717,2019-11-15,9406
718,2019-11-16,8026
719,2019-11-17,9023
720,2019-11-18,11102
721,2019-11-19,9780
722,2019-11-20,10528
723,2019-11-21,12281
724,2019-11-22,11841
725,2019-11-23,13652
726,2019-11-24,8136
727,2019-11-25,15845
728,2019-11-26,12081
729,2019-11-27,10703
730,2019-11-28,8644
731,2019-11-29,8883
732,2019-11-30,6828
733,2019-12-01,21560
734,2019-12-02,22766
735,2019-12-03,11559
736,2019-12-04,9935
737,2019-12-05,9730
738,2019-12-06,9247
739,2019-12-07,6774
740,2019-12-08,7356
741,2019-12-09,10356
742,2019-12-10,10364
743,2019-12-11,9390
744,2019-12-12,9185
745,2019-12-13,8380
746,2019-12-14,7790
747,2019-12-15,7982
748,2019-12-16,10348
749,2019-12-17,9845
750,2019-12-18,11489
751,2019-12-19,10913
752,2019-12-20,10073
753,2019-12-21,8262
754,2019-12-22,6481
755,2019-12-23,8828
756,2019-12-24,7908
757,2019-12-25,7855
758,2019-12-26,9930
759,2019-12-27,9272
760,2019-12-28,7560
761,2019-12-29,6579
762,2019-12-30,9429
763,2019-12-31,8785
764,2020-01-01,6427
765,2020-01-02,5966
766,2020-01-03,7776
767,2020-01-04,7240
768,2020-01-05,6810
769,2020-01-06,8438
770,2020-01-07,7530
771,2020-01-08,7727
772,2020-01-09,7871
773,2020-01-10,7479
774,2020-01-11,8001
775,2020-01-12,6683
776,2020-01-13,7087
777,2020-01-14,8875
778,2020-01-15,14587
779,2020-01-16,28581
780,2020-01-17,9163
781,2020-01-18,9584
782,2020-01-19,9973
783,2020-01-20,8325
784,2020-01-21,8800
785,2020-01-22,7237
786,2020-01-23,6091
787,2020-01-24,4366
788,2020-01-25,2971
789,2020-01-26,2923
790,2020-01-27,4685
791,2020-01-28,5395
792,2020-01-29,6734
793,2020-01-30,7736
794,2020-01-31,7015
795,2020-02-01,6078
796,2020-02-02,6350
797,2020-02-03,7748
798,2020-02-04,7235
799,2020-02-05,8345
800,2020-02-06,8729
801,2020-02-07,9837
802,2020-02-08,10082
803,2020-02-09,11970
804,2020-02-10,10030
805,2020-02-11,10616
806,2020-02-12,13556
807,2020-02-13,11156
808,2020-02-14,9501
809,2020-02-15,10314
810,2020-02-16,9107
811,2020-02-17,9475
812,2020-02-18,12396
813,2020-02-19,9170
814,2020-02-20,9637
815,2020-02-21,15623
816,2020-02-22,9257
817,2020-02-23,9154
818,2020-02-24,12848
819,2020-02-25,10420
820,2020-02-26,10626
821,2020-02-27,11025
822,2020-02-28,10254
823,2020-02-29,12188
824,2020-03-01,9622
825,2020-03-02,13645
826,2020-03-03,11207
827,2020-03-04,14429
828,2020-03-05,17990
829,2020-03-06,12152
830,2020-03-07,11773
831,2020-03-08,12053
832,2020-03-09,12893
833,2020-03-10,14237
834,2020-03-11,13503
835,2020-03-12,9944
836,2020-03-13,16227
837,2020-03-14,12744
838,2020-03-15,12522
839,2020-03-16,22526
840,2020-03-17,20041
841,2020-03-18,15711
842,2020-03-19,15388
843,2020-03-20,17703
844,2020-03-21,19439
845,2020-03-22,18074
846,2020-03-23,19651
847,2020-03-24,14752
848,2020-03-25,13829
849,2020-03-26,15073
850,2020-03-27,16168
851,2020-03-28,13272
852,2020-03-29,11123
853,2020-03-30,18322
854,2020-03-31,18727
855,2020-04-01,20045
856,2020-04-02,22967
857,2020-04-03,23777
858,2020-04-04,12090
859,2020-04-05,11864
860,2020-04-06,15718
861,2020-04-07,17197
862,2020-04-08,17861
863,2020-04-09,14568
864,2020-04-10,16553
865,2020-04-11,13912
866,2020-04-12,16521
867,2020-04-13,16500
868,2020-04-14,18486
869,2020-04-15,18126
870,2020-04-16,18710
871,2020-04-17,19272
872,2020-04-18,19662
873,2020-04-19,19538
874,2020-04-20,23371
875,2020-04-21,19976
876,2020-04-22,21636
877,2020-04-23,21060
878,2020-04-24,20713
879,2020-04-25,16004
880,2020-04-26,19835
881,2020-04-27,23857
882,2020-04-28,22399
883,2020-04-29,23235
884,2020-04-30,22442
885,2020-05-01,23554
886,2020-05-02,20118
887,2020-05-03,17860
888,2020-05-04,19218
889,2020-05-05,16574
890,2020-05-06,21668
891,2020-05-07,28717
892,2020-05-08,23602
893,2020-05-09,28609
894,2020-05-10,22110
895,2020-05-11,31849
896,2020-05-12,21603
897,2020-05-13,18254
898,2020-05-14,19313
899,2020-05-15,22215
900,2020-05-16,19443
901,2020-05-17,19454
902,2020-05-18,24768
903,2020-05-19,22041
904,2020-05-20,23860
905,2020-05-21,23815
906,2020-05-22,26933
907,2020-05-23,31548
908,2020-05-24,27599
909,2020-05-25,29427
910,2020-05-26,33864
911,2020-05-27,35742
912,2020-05-28,30919
913,2020-05-29,34054
914,2020-05-30,34663
915,2020-05-31,32894
916,2020-06-01,35550
917,2020-06-02,37379
918,2020-06-03,26196
919,2020-06-04,28703
920,2020-06-05,22684
921,2020-06-06,22134
922,2020-06-07,22914
923,2020-06-08,28794
924,2020-06-09,40594
925,2020-06-10,36974
926,2020-06-11,31708
927,2020-06-12,54519
928,2020-06-13,44469
929,2020-06-14,35686
930,2020-06-15,38378
931,2020-06-16,43097
932,2020-06-17,40973
933,2020-06-18,46505
934,2020-06-19,45572
935,2020-06-20,54092
936,2020-06-21,48687
937,2020-06-22,47381
938,2020-06-23,56650
939,2020-06-24,48163
940,2020-06-25,50611
941,2020-06-26,54782
942,2020-06-27,53137
943,2020-06-28,42085
944,2020-06-29,26207
945,2020-06-30,39028
