,dates,txs
324,2018-10-18,32
325,2018-10-19,21
326,2018-10-20,17
327,2018-10-21,23
328,2018-10-22,15
329,2018-10-23,21
330,2018-10-24,16
331,2018-10-25,18
332,2018-10-26,23
333,2018-10-27,23
334,2018-10-28,13
335,2018-10-29,20
336,2018-10-30,33
337,2018-10-31,34
338,2018-11-01,24
339,2018-11-02,21
340,2018-11-03,18
341,2018-11-04,18
342,2018-11-05,22
343,2018-11-06,23
344,2018-11-07,24
345,2018-11-08,33
346,2018-11-09,32
347,2018-11-10,11
348,2018-11-11,17
349,2018-11-12,12
350,2018-11-13,20
351,2018-11-14,33
352,2018-11-15,47
353,2018-11-16,28
354,2018-11-17,20
355,2018-11-18,20
356,2018-11-19,33
357,2018-11-20,28
358,2018-11-21,53
359,2018-11-22,29
360,2018-11-23,44
361,2018-11-24,35
362,2018-11-25,75
363,2018-11-26,25
364,2018-11-27,22
365,2018-11-28,33
366,2018-11-29,20
367,2018-11-30,24
368,2018-12-01,17
369,2018-12-02,21
370,2018-12-03,35
371,2018-12-04,34
372,2018-12-05,49
373,2018-12-06,39
374,2018-12-07,46
375,2018-12-08,70
376,2018-12-09,36
377,2018-12-10,104
378,2018-12-11,54
379,2018-12-12,55
380,2018-12-13,32
381,2018-12-14,30
382,2018-12-15,44
383,2018-12-16,42
384,2018-12-17,65
385,2018-12-18,67
386,2018-12-19,47
387,2018-12-20,43
388,2018-12-21,48
389,2018-12-22,39
390,2018-12-23,40
391,2018-12-24,30
392,2018-12-25,38
393,2018-12-26,20
394,2018-12-27,25
395,2018-12-28,49
396,2018-12-29,22
397,2018-12-30,26
398,2018-12-31,22
399,2019-01-01,8
400,2019-01-02,28
401,2019-01-03,25
402,2019-01-04,27
403,2019-01-05,20
404,2019-01-06,34
405,2019-01-07,29
406,2019-01-08,29
407,2019-01-09,34
408,2019-01-10,30
409,2019-01-11,18
410,2019-01-12,15
411,2019-01-13,24
412,2019-01-14,27
413,2019-01-15,25
414,2019-01-16,21
415,2019-01-17,17
416,2019-01-18,20
417,2019-01-19,20
418,2019-01-20,23
419,2019-01-21,26
420,2019-01-22,51
421,2019-01-23,19
422,2019-01-24,32
423,2019-01-25,23
424,2019-01-26,20
425,2019-01-27,11
426,2019-01-28,38
427,2019-01-29,21
428,2019-01-30,36
429,2019-01-31,21
430,2019-02-01,27
431,2019-02-02,11
432,2019-02-03,8
433,2019-02-04,9
434,2019-02-05,6
435,2019-02-06,9
436,2019-02-07,6
437,2019-02-08,15
438,2019-02-09,19
439,2019-02-10,14
440,2019-02-11,24
441,2019-02-12,13
442,2019-02-13,13
443,2019-02-14,25
444,2019-02-15,18
445,2019-02-16,26
446,2019-02-17,18
447,2019-02-18,31
448,2019-02-19,24
449,2019-02-20,15
450,2019-02-21,22
451,2019-02-22,35
452,2019-02-23,31
453,2019-02-24,46
454,2019-02-25,43
455,2019-02-26,49
456,2019-02-27,40
457,2019-02-28,32
458,2019-03-01,38
459,2019-03-02,22
460,2019-03-03,28
461,2019-03-04,48
462,2019-03-05,58
463,2019-03-06,43
464,2019-03-07,48
465,2019-03-08,37
466,2019-03-09,30
467,2019-03-10,28
468,2019-03-11,61
469,2019-03-12,62
470,2019-03-13,40
471,2019-03-14,44
472,2019-03-15,53
473,2019-03-16,53
474,2019-03-17,40
475,2019-03-18,57
476,2019-03-19,84
477,2019-03-20,82
478,2019-03-21,90
479,2019-03-22,95
480,2019-03-23,73
481,2019-03-24,65
482,2019-03-25,110
483,2019-03-26,151
484,2019-03-27,120
485,2019-03-28,101
486,2019-03-29,98
487,2019-03-30,65
488,2019-03-31,81
489,2019-04-01,122
490,2019-04-02,170
491,2019-04-03,221
492,2019-04-04,236
493,2019-04-05,125
494,2019-04-06,336
495,2019-04-07,507
496,2019-04-08,465
497,2019-04-09,345
498,2019-04-10,283
499,2019-04-11,264
500,2019-04-12,220
501,2019-04-13,159
502,2019-04-14,216
503,2019-04-15,263
504,2019-04-16,290
505,2019-04-17,261
506,2019-04-18,243
507,2019-04-19,463
508,2019-04-20,407
509,2019-04-21,921
510,2019-04-22,1166
511,2019-04-23,517
512,2019-04-24,658
513,2019-04-25,620
514,2019-04-26,572
515,2019-04-27,374
516,2019-04-28,308
517,2019-04-29,422
518,2019-04-30,374
519,2019-05-01,341
520,2019-05-02,308
521,2019-05-03,313
522,2019-05-04,396
523,2019-05-05,1077
524,2019-05-06,1147
525,2019-05-07,451
526,2019-05-08,1159
527,2019-05-09,1463
528,2019-05-10,1410
529,2019-05-11,1817
530,2019-05-12,479
531,2019-05-13,509
532,2019-05-14,617
533,2019-05-15,777
534,2019-05-16,813
535,2019-05-17,715
536,2019-05-18,723
537,2019-05-19,895
538,2019-05-20,997
